course_name,announcement_title,author,posted_at,body_text,classification,location,item_urls,extracted_title,start_time,end_time,reviewed_row_id,source_row,source_group_id,split_item_number,dataset_split,row_origin,parent_row_id,paraphrase_method,review_note
Academic Unit IYD-819,🫩👩‍🏫Worried about LEV163? Join our Midterm Review ID-EAF2D41E12054796 THIS TUESDAY!,Christy Knox,2026-02-02 00:56,"Location: IC107

Click here (https://resource-5c07879915ae85f7.example.edu/p997cae65/p5144a2f7/p8f3ac17d/p718ef096/pcd023f16) to register!",event,IC107,https://resource-5c07879915ae85f7.example.edu/p997cae65/p5144a2f7/p8f3ac17d/p718ef096/pcd023f16,LEV163 Midterm Review ID-EAF2D41E12054796,2026-02-03 18:00,2026-02-03 20:00,PE37806B96A,e1770810171a4391-001,e7710953052a4391,1,train,reviewed_real,PE37806B96A,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
YCW365I7 S JPW9275 20251:HARDWARE ID-58D15EDA1C3A6CE1 AND COMM.,Upcoming lectures: M3 and OP2,Kristy Atkins,2025-03-19 16:54,"The next 3 lectures are focused on M3 and OP2, providing important ID-4FC4C2142F6C73B9 about the logistics and evaluation of these deliverables.",not related,,,,,,PDA12B04BEA,e20a0406e34844c5-001,e20a0406e34844c5,1,train,reviewed_real,PDA12B04BEA,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit QMR-867,This ID-B11F7C138637C23A (Iex 4281) of the Safety ID-777C10A846CAB2AC ID-64F49C372B966926 has now Closed,Adriana Sanford,2025-12-08 21:14,"If you have not yet completed the Safety ID-777C10A846CAB2AC ID-64F49C372B966926, or if you completed the Safety ID-777C10A846CAB2AC ID-64F49C372B966926 more than 18 months ago, please register for the ID-B11F7C138637C23A of the new Safety ID-777C10A846CAB2AC ID-64F49C372B966926 (Dec 2025) (https://resource-651d3a880f39387f.example.edu/p2417b432/p37179a68).",notice,,https://resource-651d3a880f39387f.example.edu/p2417b432/p37179a68,Safety ID-777C10A846CAB2AC ID-64F49C372B966926 ID-B11F7C138637C23A Update,2025-12-08 21:14,,P1D6C792793,e255a9f0fb06f93d-001,e255a9f0fb06f93d,1,train,reviewed_real,P1D6C792793,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit IYD-819,Chem Eng Superlatives,Christie Barry,2025-01-30 20:29,"Hello Chemmunity! The Chem Dinner Dance is a great place for chems to connect and have a night of fun, and to congratulate our ID-8AE3A15D67684A25 and discipline for the hard work seen ID-67449CF44F7EA03C all of us throughout the year. This year, Stonegate club will do a superlative show to celebrate the people who have made a lasting impact in the chemmunity in some truly remarkable ways. We encourage everyone to participate by nominating your peers, mentors, or professors who have inspired you or contributed to our community. Submit your nominations using the link below and help us recognize those who have gone above and ID-CBB2D7DB64E910C2!",notice,,,Chem Eng Superlatives Nominations,2025-01-30 20:29,,P9433525AC7,e27953941fe485eb-001,e27953941fe485eb,1,train,reviewed_real,P9433525AC7,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
YCW365I7 S JPW9275 20251:HARDWARE ID-58D15EDA1C3A6CE1 AND COMM.,Tutorials next week,Kristy Atkins,2025-02-07 19:28,"Structured labs and tutorials are now finished for a while, and it is ID-58D15EDA1C3A6CE1 time! Please take note of the tutorial activities for next week:",notice,,,YCW365 Open ID-58D15EDA1C3A6CE1 Tutorials,2025-02-07 19:28,,P5093D8FB7A,e2b17a3c67e99fe2-001,e2b17a3c67e99fe2,1,train,reviewed_real,P5093D8FB7A,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
YAM454I7 F JPW9275 20249:Digital ID-7FB2F21EF5855336,Buying a ID-9B229CE7EFD3E732 lab board,Felicia Williamson,2024-09-06 15:37,"It is entirely optional to have your own hardware board, so this link is being provided for informational purposes only. We are not expressing any opinion as to whether or not you should purchase your own board.",not related,,,,,,P2C70A66C22,e2cbbf68a6384b51-001,e2cbbf68a6384b51,1,train,reviewed_real,P2C70A66C22,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
JEE919I7 F All Sections 20249:Programming Fundamentals,Late for WMR6103 hg 97 am,Eugene Becker,2024-09-27 14:52,"Dear WMR6103 students,

I am still trapped in traffic and might be late mn 99 mins for the ID-A58ECBA3CB070DDA.",notice,,,JEE919 WMR6103 Delay,2024-09-27 14:52,,PDB43569ED1,e3534f8146890c3f-001,e3534f8146890c3f,1,train,reviewed_real,PDB43569ED1,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,ID-8DE47DC6863801D7 work: Heritage York,Gavin Sanford,2021-03-11 01:34,Please see the attached job ID-F6641CB4DCAF822B.,notice,,,Heritage York ID-8DE47DC6863801D7 Job Opportunity,2021-03-11 01:34,,P9DB62E53D6,e36891c5c4181e9d-001,e36891c5c4181e9d,1,train,reviewed_real,P9DB62E53D6,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,"UTNEA (ID-B32B8FE7AD41555A of Venue-1C8DA09F18 Nuclear ID-BE927ECA5899A970 Association) Guest ID-A58ECBA3CB070DDA (March 6, ID-E806BFE72170DFAD) - The 7th Decade of Commercialized Nuclear Power",Rebekah Foster,2026-03-04 15:41,"Forwarded on behalf of the ID-B32B8FE7AD41555A of Venue-1C8DA09F18 Nuclear ID-BE927ECA5899A970 Association - UofT NAYGN Chapter:

UTNEA (ID-B32B8FE7AD41555A of Venue-1C8DA09F18 ID-BE927ECA5899A970 Association) is thrilled to announce our upcoming Guest ID-A58ECBA3CB070DDA: The 7th Decade of Commercialized Nuclear Power, featuring our speaker Wendy Obukhanich!
This talk will reflect on the nuclear industry’s past and ID-5BEE87D580E26BE0, ID-A8113BD70197DE0F ID-493BD7E0444E440F such as:
• Why isn’t nuclear power more common today?
• Have SMRs learned ID-67449CF44F7EA03C the mistakes of the past?
• Is standardization viable — and how?
Wendy will also share insights into his ID-B157AC51C4CC37F9 at U of T and his nuclear startup!
🗓️ Date: Friday, Mar. 6th, ID-E806BFE72170DFAD
⏰ Time: 6:00 PM – 7:30 PM
📍 Location: CZ7055",event,CZ7055,,The 7th Decade of Commercialized Nuclear Power,2026-03-06 18:00,2026-03-06 19:30,P6242390A93,e3ae45e9680bb0e8-001,e3ae45e9680bb0e8,1,train,reviewed_real,P6242390A93,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,Volunteer Opportunity: Canadian Association of Geographers ID-5722647E2DBC21F8 Division (CAGONT) ID-5DCE9C9DABEB26B7,Bruce Cain,2018-10-10 19:03,"The ID-B32B8FE7AD41555A of Venue-1C8DA09F18 is currently looking for volunteers glen rios henderson ID-6F07CECD2B398573 the Canadian Association of Geographers ID-5722647E2DBC21F8 Division (CAGONT) ID-5DCE9C9DABEB26B7. This ID-5DCE9C9DABEB26B7 will be held in the Silverwood ID-FAA766C0779BCE52 on the evening of October ID-FB2042AD2D819EE4 and all-day October ID-920A3CF1B6469E57. Volunteers will be given free admission to the ID-5DCE9C9DABEB26B7 upon completing a two-hour shift. Volunteer duties will include helping out at the registration desk during the ID-5DCE9C9DABEB26B7, being a floater during the ID-5DCE9C9DABEB26B7, and creating ID-5DCE9C9DABEB26B7 packages for the attendees prior to the ID-5DCE9C9DABEB26B7. If you would like to volunteer or have any inquiries about this opportunity, please send an user_22b859bd9de9@example.edu (mailto:user_bafb22fb46fd@example.edu).",event,Silverwood ID-FAA766C0779BCE52,,CAGONT ID-5DCE9C9DABEB26B7,2018-10-19 00:00 (time inferred),2018-10-20 23:59 (time inferred),P4EA043C966,e450d25fb315cf07-001,e450d25fb315cf07,1,train,reviewed_real,P4EA043C966,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,Learn about U of T's Bachlor ID-4FC4C2142F6C73B9 Program!,Nathaniel Grimes,2021-04-13 19:29,Our ID-5E6238590D5F8367 is currently open for ID-7A0B1043FF98B5CA ID-BE125BED5D869FF6 admission. (https://resource-bc1230cc0ccbbcac.example.edu/pcef119f8/p02875dce/pf82dd6d4),notice,,https://resource-bc1230cc0ccbbcac.example.edu/pcef119f8/p02875dce/pf82dd6d4,Bachelor of ID-4FC4C2142F6C73B9 Program Applications,2021-04-13 19:29,,PBE4577D985,e45bfbdda77d3d97-001,e45bfbdda77d3d97,1,train,reviewed_real,PBE4577D985,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,ID-A688468EAFD5918E Life: Join TEEL – The Oakridge Laboratory,Nathaniel Grimes,2022-09-27 17:16,"Join TEEL – The Oakridge Laboratory:

We are looking for students to participate in various ID-0A954BAC42FB3746 experiments. All ID-B32B8FE7AD41555A of Venue-1C8DA09F18 students are welcome to participate and no ID-196FE1656F0B545E knowledge is required! TEEL is based in the ID-8AE3A15D67684A25 of Economics, Tina Humphrey House on 533 Willow Street.",notice,"Oakridge Laboratory, Tina Humphrey House, 533 Willow Street",,TEEL ID-0A954BAC42FB3746 Experiment Participant Registration,2022-09-27 17:16,,P7C6CD63DFB,e4e9449b4d365987-001,e4e9449b4d365987,1,train,reviewed_real,P7C6CD63DFB,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
KAH774I7 S JPW9275 20251:Computer Organization,Question Answering ID-F7A65A90C8FE3C0D for the Exam,Aaron Winters,2025-04-17 15:21,"We hope that your studies for the Academic Unit GTL-375 243 final exam are going well. We are writing to let you know about two question-answering ID-F7A65A90C8FE3C0D just prior to the exam, one ID-2632F815C018A326 and one in person.

On Monday April 21 at 1pm, Professor Delacruz will be ID-2632F815C018A326 and ready to answer ID-493BD7E0444E440F at this zoom link: https://resource-ce651c15f91aff95.example.edu/pd56d0cfa/p5e5f093b (Passcode: [TOKEN-6f2d460a6d47])",notice,,https://resource-ce651c15f91aff95.example.edu/pd56d0cfa/p5e5f093b,KAH774 ID-2632F815C018A326 Exam Question ID-EAF2D41E12054796,2025-04-17 15:21,,P0CE583BBAF-S01,e4fe5c730a548523-001,e4fe5c730a548523,1,train,reviewed_real,P0CE583BBAF,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
KAH774I7 S JPW9275 20251:Computer Organization,Question Answering ID-F7A65A90C8FE3C0D for the Exam,Aaron Winters,2025-04-17 15:21,"Dear Academic Unit GTL-375 243 Students:

We hope that your studies for the Academic Unit GTL-375 243 final exam are going well. We are writing to let you know about two question-answering ID-F7A65A90C8FE3C0D just prior to the exam, one ID-2632F815C018A326 and one in person.",event,,,KAH774 In-Person Exam Question ID-EAF2D41E12054796,2025-04-21 15:00,2025-04-21 17:00,P0CE583BBAF-S02,e4fe5c730a548523-001,e4fe5c730a548523,2,train,reviewed_real,P0CE583BBAF,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
MIJ624/093 Intro Chemistry and Materials Science (All Sections),Tutorial 4,Tina Prince,2023-10-05 16:26,"Hi all,

Thank you for joining today's tutorial! Please find the slides attached and let me know if you have any ID-493BD7E0444E440F.",not related,,,,,,P8A2F2C0AFE,e52f3a93e0b8600d-001,e52f3a93e0b8600d,1,train,reviewed_real,P8A2F2C0AFE,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
GDM089I7 S JPW9275 20261:Introduction to Control ID-7FB2F21EF5855336,More TA Office Hours,Michele Gates,2026-03-07 15:02,"Dear students,

As we spoke about in tutorial yesterday, I will be available in LS834 on Monday ID-67449CF44F7EA03C ~ID-889185E6F2F9E896. Please feel free to drop by ID-6F07CECD2B398573 ID-493BD7E0444E440F.",event,LS834,,GDM089 TA Office Hours,2026-03-09 09:00,2026-03-10 00:00,P1F37DD1187,e5558c28b503526b-001,e5558c28b503526b,1,train,reviewed_real,P1F37DD1187,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20239:Orientation to ID-30CA1819BF914F24,ID-A58ECBA3CB070DDA #8: Ethics & Professionalism in ID-30CA1819BF914F24 & Tutorial #7: Ethics ID-C0D8F4C79782AA52 Studies,Debra Lutz,2023-10-27 13:55,"3) Why is it important to be ethical as an engineer? As an ID-30CA1819BF914F24 ID-A688468EAFD5918E?

More ID-4FC4C2142F6C73B9 about the in ID-884D6E314D1D8C45 assessment can be found in this announcement: In ID-884D6E314D1D8C45 Ethics Assessment: October ID-FDF74F0024802549 to November 3rd (https://resource-866ae197b431b614.example.edu/pa13e3093/p182de33d/p5422959f/pacf2abba?k1=c2e6eec71b)",notice,,https://resource-866ae197b431b614.example.edu/pa13e3093/p182de33d/p5422959f/pacf2abba?k1=c2e6eec71b,QVR469 In-ID-884D6E314D1D8C45 Ethics Assessment,2023-10-27 13:55,,P5457B80AFD,e55b4ecc67c3f39a-001,e55b4ecc67c3f39a,1,validation,reviewed_real,P5457B80AFD,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to validation by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
IHL665I7 S JPW9275 20241:ID-30CA1819BF914F24 Strategies & Practice II,Team Charter Citations,Cody Houston,2024-01-27 17:34,"As you work towards your team charter this term, you are encouraged to adopt processes that worked well ID-67449CF44F7EA03C last term. This gives your team the time to reflect on successes and challenges ID-67449CF44F7EA03C previous ID-4990AC7141947DB2 experiences. You can cite past team charters in your new team charter and add them as a reference. The reference list will not add to your word count.",notice,,,IHL665 Team Charter Citation Guidance,2024-01-27 17:34,,PA7938F53C9,e59c9e59825bcb66-001,e59c9e59825bcb66,1,train,reviewed_real,PA7938F53C9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
